cliente_id,DS_PROD,DS_LIN_REC,CIDADE,DS_CNAE,DS_SEGMENTO,DS_SUBSEGMENTO,FAT_FAIXA_x,MARCA_TOTVS,MODAL_COMERC,PAIS,PERIODICIDADE,SITUACAO_CONTRATO,UF,VL_TOTAL_CONTRATO,DT_ASSINATURA_CONTRATO,CLIENTE_DESDE,QTD_CONTRATACOES_12M,VLR_CONTRATACOES_12M,NR_PROPOSTA,ITEM_PROPOSTA,DT_UPLOAD,HOSPEDAGEM,FAT_FAIXA_y,CD_PROD,QTD,MESES_BONIF,VL_PCT_DESC_TEMP,VL_PCT_DESCONTO,PRC_UNITARIO,VL_DESCONTO_TEMPORARIO,VL_TOTAL,VL_FULL,VL_DESCONTO,MRR_12M,respondedAt,resposta_NPS_x,resposta_unidade,Nota_SupTec_Agilidade,Nota_SupTec_Atendimento,Nota_Comercial,Nota_Custos,Nota_AdmFin_Atendimento,Nota_Software,Nota_Software_Atualizacao,Data da Resposta_x,Nota NPS_x,Nota Agilidade,Nota Conhecimento_x,Nota Custo,Nota Facilidade,Nota Flexibilidade,Data da Resposta_y,Nota NPS_y,Nota Metodologia,Nota Gestao,Nota Conhecimento_y,Nota Qualidade,Nota Comunicacao,Nota Prazos,Data da Resposta,Linha de Produto,Nome do Produto,Nota,ticket,resposta_NPS_y,grupo_NPS,Nota_ConhecimentoAgente,Nota_Solucao,Nota_TempoRetorno,Nota_Facilidade,Nota_Satisfacao,NOME_GRUPO,TIPO_TICKET,STATUS_TICKET,DT_CRIACAO,DT_ATUALIZACAO,BK_TICKET,PRIORIDADE_TICKET
T01205,CDU  MED SEG TRABALHO NG TRAD,CDU TOTVS SERIE T,CUSTODIA,Fabricacao de outros produtos alimenticios nao especificados anteriormente,MANUFATURA,BENS DE CONSUMO,Faixa 04 - De 25 M ate 35 M,RH - PARCEIRO,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,PE,"4035,70307320297",2015-05-29,2001-12-19,,,,,,,,,,,,,,,,,,746.4329,2019-04-04 16:17:00.000,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,3/18/2025 10:53:22 AM,Protheus,SIGAFAT,6.0,20716872.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,Protheus Manufatura,question,closed,2024-12-03,2024-12-12,21963299.0,normal
T01259,CONSINCO NFC-E SMS POR PDV,SMS TOTVS SERIE T,SAOPAULO,"Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - supermercados",VAREJO,SUPERMERCADO,Faixa 04 - De 25 M ate 35 M,SUPERMERCADOS - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,CANCELADO,SP,"5,51125700934281",2023-02-07,2013-12-01,3.0,"12070,2077596333",AALS69,1.0,2024-12-19,ON PREMISES,Faixa 04 - De 25 M ate 35 M,CONSV.054,1.0,0.0,0,"27,8505550624684","3026,35691916544",0,"3026,35691916544","8967,66853724643","5941,311618081",636.0446,2022-06-01 13:07:11.000,9.0,10.0,7.0,10.0,7.0,7.0,8.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,19777800.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,Consinco Recebimento e Expedição de Loja,question,closed,2024-04-26,2024-05-10,19996242.0,low
T00538,CDU CORP ADIC MNT ATIVOS PARC,CDU TOTVS SERIE T,CACHOEIRODEITAPEMIRIM,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Faixa 08 - De 150 M ate 300 M,MANUFATURA - PARCEIRO CORPORATIVO,MODALIDADE CORPORATIVO,105,00 - Mensal,GRATUITO,ES,0,2024-02-02,2010-08-24,,,,,,,,,,,,,,,,,,1186.8295,2019-11-06 16:35:00.000,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21076173.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,PRIME RM RH,question,closed,2024-07-12,2024-07-26,20670963.0,low
T00538,SUST ACT RECORRENTE,CONSULTORIA TRADICIONAL AMS,CACHOEIRODEITAPEMIRIM,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Faixa 08 - De 150 M ate 300 M,ACT,MODALIDADE SERVICOS RECORRENTES,105,00 - Mensal,CANCELADO,ES,"2422,46860440639",2023-08-31,2010-08-24,,,,,,,,,,,,,,,,,,1186.8295,2022-05-20 00:00:00.000,10.0,10.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,21436101.0,10.0,promotor,10.0,2.0,10.0,1.0,2.0,PRIME RM RH,problem,closed,2024-01-17,2024-04-29,19064633.0,low
T01502,SMS TOTVS TEC DEVELOP,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,FLUIG - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"173,341854708803",2010-03-18,2010-03-18,8.0,"90580,0396706845",AAKLOT,2.0,2024-07-29,ON PREMISES,Faixa 07 - De 75 M ate 150 M,5J16017024,5.0,0.0,0,0,"296,010412704702",0,"1480,05206352351","0,0210192868395988",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18976390.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,question,closed,2024-09-23,2024-09-23,21326816.0,normal
T01502,SMS LGT GCH ON-DEMAND 100 TRA,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,RH - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"55,6254406923143",2022-07-13,2010-03-18,8.0,"90580,0396706845",AALXI9,1.0,2024-12-11,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0,0,"55,8104104165027",0,"5581,04104165027","5100,54014449704",0,875.923,2022-06-08 19:00:24.000,9.0,9.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,22700325.0,8.0,passivo,,,,,,AGT CLOUD DATASUL STD,task,closed,2024-04-11,2024-04-15,19862573.0,low
T01502,SMS LGT GCH ON-DEMAND 100 TRA,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,RH - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"170,285650402326",2010-05-17,2010-03-18,8.0,"90580,0396706845",AALXI9,1.0,2024-12-11,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0.0,0,"55,8104104165027",0.0,"5581,04104165027","5100,54014449704",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19448803.0,10.0,promotor,,,,,,AGT CLOUD DATASUL STD,question,closed,2024-01-15,2024-01-15,19039052.0,normal
T02817,CDU LGT5 ESTOQUE E CUSTOS TRAD,CDU TOTVS SERIE T,BEZERROS,Fornecimento e gestao de recursos humanos para terceiros,SERVICOS,PROVEDOR SERVICOS,Faixa 10 - De 500 M ate 850 M,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,CANCELADO,PE,"5359,91814409769",2012-03-22,1997-09-08,2.0,"4207,2204538141",AAJZI4,3.0,2024-04-30,ON PREMISES,Faixa 10 - De 500 M ate 850 M,71A3301356,250.0,0.0,0,0,"2,24065597710123",0,"560,163994275308","560,163994275308",0,890.02783,2022-09-05 13:26:58.137,7.0,7.0,5.0,5.0,8.0,7.0,,7.0,5.0,,,,,,,,,,,,,,,,3/12/2025 4:19:36 PM,Protheus,SIGAEST,10.0,21531994.0,10.0,promotor,10.0,10.0,8.0,9.0,10.0,AGT CLOUD RM STD,question,closed,2024-10-25,2024-10-28,21619819.0,normal
T01502,SMS LGT GCH ON-DEMAND 100 TRA,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,RH - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"122,794673716936",2013-09-10,2010-03-18,8.0,"90580,0396706845",AAJVQH,2.0,2024-03-14,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1119017000-9,15.0,0.0,0,0,"26,0849349679421",0,"391,274024519132","355,646333326012",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21465136.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,CPT CLOUD DATASUL STD,question,closed,2024-08-15,2024-08-19,20988934.0,low
T03062,APP LIC SURIC PACK 20,SAAS SERIE T,JOINVILLE,"Fabricacao de compressores para uso industrial, pecas e acessorios",MANUFATURA,BENS DE CAPITAL,Faixa 11 - Acima de 850 M,RH - PARCEIRO,MODALIDADE ASSINATURA COMPLEMENTAR,105,00 - Mensal,ATIVO,SC,"847,157132925822",2024-12-20,1997-08-20,7.0,"139347,610130705",AAMBQ2,6.0,2025-01-31,ON PREMISES,Faixa 11 - Acima de 850 M,5J16017014,10.0,0.0,0,0,"1244,07693789007",0,"12440,7693789007","0,0420385736791976",0,6048.066,2022-03-18 00:00:00.000,9.0,9.0,8.0,9.0,9.0,,9.0,9.0,7.0,,,,,,,,,,,,,,,,3/17/2025 6:06:01 PM,Datasul,,10.0,19268836.0,8.0,passivo,,,,,,Datasul Recursos Humanos,question,closed,2024-12-11,2024-12-20,22055105.0,low
T01502,TAXA DE ADESAO FLUIG,CDU FLUIG,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,105,00 - Mensal,ATIVO,SP,"8407,71473583952",2015-03-17,2010-03-18,8.0,"90580,0396706845",AALXI9,1.0,2024-12-11,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0,0,"55,8104104165027",0,"5581,04104165027","5100,54014449704",0,875.923,2023-03-13 12:58:55.673,9.0,9.0,7.0,9.0,10.0,7.0,9.0,,7.0,,,,,,,,,,,,,,,,,,,,20756557.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,question,closed,2024-09-23,2024-09-23,21326816.0,normal
T02250,TOTVS TEC USER,CDU TOTVS SERIE T,SAOPAULO,"Fabricacao de sucos concentrados de frutas, hortalicas e legumes",MANUFATURA,BENS DE CONSUMO,Faixa 08 - De 150 M ate 300 M,TECNOLOGIA,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"1752,25182809631",2024-08-23,2005-09-06,6.0,"73511,3740350193",AALGOD,4.0,2024-09-30,ON PREMISES,Faixa 08 - De 150 M ate 300 M,1M13301059,1.0,0.0,0,0,"5394,81856796616",0,"5394,81856796616","0,00420385736791976",0,768.28735,,,,,,,,,,,,,,,,,,2025-01-08,0.0,,,,,,,3/21/2025 11:38:58 AM,Protheus,SIGAGCT,10.0,22741581.0,7.0,passivo,,,,,,CST - Cobrança,question,closed,2025-02-20,2025-02-20,22742706.0,low
T01502,SMS LGT GCH ON-DEMAND 10 TRA,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,RH - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"479,714775825428",2010-03-18,2010-03-18,8.0,"90580,0396706845",AAJVQH,2.0,2024-03-14,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1119017000-9,15.0,0.0,0.0,0,"26,0849349679421",0.0,"391,274024519132","355,646333326012",0,875.923,2023-03-13 12:58:55.673,9.0,9.0,7.0,9.0,10.0,7.0,9.0,,7.0,,,,,,,,,,,,,,,,,,,,22434688.0,8.0,passivo,,,,,,AGT CLOUD DATASUL STD,question,closed,2024-01-15,2024-01-15,19039052.0,normal
T01502,VPN 24M,CLOUD COMPUTING.,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,CLOUD,MODALIDADE SERVICOS RECORRENTES,105,00 - Mensal,ATIVO,SP,"203,950140204627",2024-01-31,2010-03-18,8.0,"90580,0396706845",AALXI9,1.0,2024-12-11,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0.0,0,"55,8104104165027",0.0,"5581,04104165027","5100,54014449704",0,875.923,2023-03-13 12:58:55.673,9.0,9.0,7.0,9.0,10.0,7.0,9.0,,7.0,,,,,,,,,,,,,,,,,,,,22700325.0,8.0,passivo,,,,,,AGT CLOUD DATASUL STD,question,closed,2024-09-23,2024-09-23,21326816.0,normal
T01502,CLOUD IAAS 24M,CLOUD COMPUTING.,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,CLOUD,MODALIDADE SERVICOS RECORRENTES,105,00 - Mensal,CANCELADO,SP,"736,057590406439",2015-01-19,2010-03-18,8.0,"90580,0396706845",AAKLOT,2.0,2024-07-29,ON PREMISES,Faixa 07 - De 75 M ate 150 M,5J16017024,5.0,0.0,0,0,"296,010412704702",0,"1480,05206352351","0,0210192868395988",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21839471.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,CPT CLOUD DATASUL STD,question,closed,2024-10-21,2024-11-01,21584298.0,low
T01502,TOTVS TEC USER,CDU TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,TECNOLOGIA,MODALIDADE TRADICIONAL,105,00 - Mensal,CANCELADO,SP,"0,420385736791976",2017-11-07,2010-03-18,8.0,"90580,0396706845",AALXI9,1.0,2024-12-11,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0,0,"55,8104104165027",0,"5581,04104165027","5100,54014449704",0,875.923,2019-06-06 14:58:00.000,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18991958.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,task,closed,2024-04-11,2024-04-15,19862573.0,low
T01502,ID TRAD DEDICADO 501º AO 1000º,SAAS FLUIG,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,105,00 - Mensal,GRATUITO,SP,"0,327900874697741",2017-10-31,2010-03-18,8.0,"90580,0396706845",AAKLVV,1.0,2024-06-12,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0.0,"8,40771473583952","36,3381430882984",0.0,"3633,81430882984","4542,68827177409","908,873962944252",875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21404233.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,task,closed,2024-04-11,2024-04-15,19862573.0,low
T02382,BA PROFESS SERV - ATE 23M,SERVIÇOS MENSALIZADOS,LEME,"Comercio atacadista de alcool carburante, biodiesel, gasolina e demais derivados de petroleo, exceto lubrificantes, nao realizado por transportador retalhista (TRR)",LOGISTICA,ATACADISTA E DISTRIBUIDOR,Faixa 05 - De 35 M ate 50 M,BUSINESS AGILITY,MODALIDADE SERVICOS RECORRENTES,105,00 - Mensal,ATIVO,SP,"8087,64985127558",2024-10-25,2012-04-26,5.0,"27458,2090543205",AAKVOB,1.0,2024-10-25,ON PREMISES,Faixa 05 - De 35 M ate 50 M,2012101-3,28.0,0.0,0,0,"87,4822718264102",0,"2449,50361113949","2362,39968647619",0,1179.374,2021-06-25 14:56:00.000,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23006735.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,Protheus SPED,question,closed,2024-10-22,2024-10-31,21592834.0,low
T01502,ASSINATURA FEEDZ - FIXO,SAAS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,FEEDZ,MODALIDADE ASSINATURA COMPLEMENTAR,105,00 - Mensal,CANCELADO,SP,"616,163578273367",2020-02-27,2010-03-18,8.0,"90580,0396706845",AAKLOT,2.0,2024-07-29,ON PREMISES,Faixa 07 - De 75 M ate 150 M,5J16017024,5.0,0.0,0,0,"296,010412704702",0,"1480,05206352351","0,0210192868395988",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20750445.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,CPT CLOUD DATASUL STD,question,closed,2024-08-15,2024-08-19,20988934.0,low
T01502,E-LEARNING CENTER  36M,SAAS EDUCACAO CORPORATIVA,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,EDUCACIONAL - CORE,MODALIDADE SERVICOS RECORRENTES,105,00 - Mensal,CANCELADO,SP,"26,4758937031586",2012-07-11,2010-03-18,8.0,"90580,0396706845",AAKLVV,1.0,2024-06-12,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1113401002-0,100.0,0.0,0.0,0,"1,52600022455487",0.0,"152,600022455487","152,600022455487",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19204677.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,task,closed,2024-04-11,2024-04-15,19862573.0,low
T01502,CDU LGT GCH ON-DEMAND 100 TRA,CDU TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,RH - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"3726,29917092408",2022-02-17,2010-03-18,8.0,"90580,0396706845",AAKLVV,1.0,2024-06-12,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0.0,"8,40771473583952","36,3381430882984",0.0,"3633,81430882984","4542,68827177409","908,873962944252",875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19204677.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,CPT CLOUD DATASUL STD,question,closed,2024-12-20,2024-12-24,22154481.0,low
T01502,SMS TOTVS TEC USER,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,TECNOLOGIA,MODALIDADE TRADICIONAL,105,00 - Mensal,CANCELADO,SP,"3,41353218275084",2017-11-07,2010-03-18,8.0,"90580,0396706845",AAJVQH,2.0,2024-03-14,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1119017000-9,15,0.0,0,0,"26,0849349679421",0,"391,274024519132","355,646333326012",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22700325.0,8.0,passivo,,,,,,CPT CLOUD DATASUL STD,question,closed,2024-12-20,2024-12-24,22154481.0,low
T01502,ID TRAD DEDICADO 51º AO 100º,SAAS FLUIG,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,105,00 - Mensal,ATIVO,SP,"281,196019340153",2017-10-31,2010-03-18,8.0,"90580,0396706845",AAKLVV,1.0,2024-06-12,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0,"8,40771473583952","36,3381430882984",0,"3633,81430882984","4542,68827177409","908,873962944252",875.923,2023-03-13 12:58:55.673,9.0,9.0,7.0,9.0,10.0,7.0,9.0,,7.0,,,,,,,,,,,,,,,,,,,,19509365.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,task,closed,2024-04-11,2024-04-15,19862573.0,low
T01502,CDU LGT GCH ON-DEMAND 100 TRA,CDU TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,RH - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"1891,73581556389",2013-09-10,2010-03-18,8.0,"90580,0396706845",AAJVQH,2.0,2024-03-14,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1119017000-9,15.0,0.0,0.0,0,"26,0849349679421",0.0,"391,274024519132","355,646333326012",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18991958.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,question,closed,2024-01-15,2024-01-15,19039052.0,normal
T02684,OPEDRPENTMVL,SOFTWARE COMPLEMENTAR,SAOPAULO,Edicao de livros,MANUFATURA,PAPEL & CELULOSE,Faixa 11 - Acima de 850 M,SOFTWARE COMPLEMENTAR,MODALIDADE SERVICOS NÃO RECORRENTES,105,00 - Mensal,CANCELADO,SP,"59394,5015003848",2013-11-28,1997-03-07,7.0,"95449,9730154069",AALBBG,1.0,2024-08-27,ON PREMISES,Faixa 11 - Acima de 850 M,1131001030-6,1.0,0.0,0,0,"35381,2064240667",0,"35381,2064240667","35381,2064240667",0,10496.312,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2025 6:11:38 PM,Protheus,SIGAGFE,10.0,22867561.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,Datasul Faturamento,problem,closed,2024-08-22,2024-11-13,21053792.0,normal
T01502,OPEDENRDBMSMVL,SOFTWARE COMPLEMENTAR,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,SOFTWARE COMPLEMENTAR,MODALIDADE SERVICOS NÃO RECORRENTES,105,00 - Mensal,ATIVO,SP,"7733,83639976198",2024-07-29,2010-03-18,8.0,"90580,0396706845",AAKLOT,2.0,2024-07-29,ON PREMISES,Faixa 07 - De 75 M ate 150 M,5J16017024,5.0,0.0,0,0,"296,010412704702",0,"1480,05206352351","0,0210192868395988",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19448803.0,10.0,promotor,,,,,,CPT CLOUD DATASUL STD,question,closed,2024-12-20,2024-12-24,22154481.0,low
T01502,E-LEARNING CENTER  36M,SAAS EDUCACAO CORPORATIVA,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,EDUCACIONAL - CORE,MODALIDADE SERVICOS RECORRENTES,105,00 - Mensal,CANCELADO,SP,"603,274551583325",2011-09-01,2010-03-18,8.0,"90580,0396706845",AAJVQH,2.0,2024-03-14,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1119017000-9,15.0,0.0,0.0,0,"26,0849349679421",0.0,"391,274024519132","355,646333326012",0,875.923,2019-06-06 14:58:00.000,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21449082.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,question,closed,2024-09-23,2024-09-23,21326816.0,normal
T01502,CDU LGT ECM/BPM TRAD,CDU TECNOLOGIA,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,FLUIG - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,CANCELADO,SP,"0,0420385736791976",2010-03-18,2010-03-18,8.0,"90580,0396706845",AALXI9,1.0,2024-12-11,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0,0,"55,8104104165027",0,"5581,04104165027","5100,54014449704",0,875.923,2022-06-08 19:00:24.000,9.0,9.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,19204677.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,task,closed,2024-12-10,2024-12-22,22037416.0,low
T01502,SMS LGT COMEX TRAD (DATASUL),SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,CANCELADO,SP,"336,182473712543",2010-03-18,2010-03-18,8.0,"90580,0396706845",AAJVQH,2.0,2024-03-14,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1119017000-9,15.0,0.0,0,0,"26,0849349679421",0,"391,274024519132","355,646333326012",0,875.923,2019-06-06 14:58:00.000,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18976390.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,question,closed,2024-01-15,2024-01-15,19039052.0,normal
T01502,E-LEARNING CENTER  36M,SAAS EDUCACAO CORPORATIVA,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,EDUCACIONAL - CORE,MODALIDADE SERVICOS RECORRENTES,105,00 - Mensal,CANCELADO,SP,"603,274551583325",2011-09-01,2010-03-18,8.0,"90580,0396706845",AAKLOT,2.0,2024-07-29,ON PREMISES,Faixa 07 - De 75 M ate 150 M,5J16017024,5.0,0.0,0.0,0,"296,010412704702",0.0,"1480,05206352351","0,0210192868395988",0,875.923,2023-03-13 12:58:55.673,9.0,9.0,7.0,9.0,10.0,7.0,9.0,,7.0,,,,,,,,,,,,,,,,,,,,18991958.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,question,closed,2024-01-15,2024-01-15,19039052.0,normal
